cross_section,scenario,eta_ch,n_alpha_over_ne0,tau,Ti_opt,Pnet_Pbrems_variant_i,Pnet_Pbrems_variant_ii
TB,pessimistic,0.950,0.0414,0.40,500,-1.7504,-2.1301
TB,pessimistic,1.000,0.0414,0.40,500,-1.8323,-2.2120
TB,pessimistic,0.000,0.0494,0.40,300,0.0342,-0.5829
TB,pessimistic,0.050,0.0494,0.40,280,-0.0786,-0.6655
TB,pessimistic,0.100,0.0494,0.40,280,-0.1938,-0.7455
TB,pessimistic,0.150,0.0494,0.40,280,-0.3141,-0.8256
TB,pessimistic,0.200,0.0494,0.40,280,-0.4343,-0.9056
TB,pessimistic,0.250,0.0494,0.40,280,-0.5546,-0.9856
TB,pessimistic,0.300,0.0494,0.40,320,-0.6718,-1.0656
TB,pessimistic,0.350,0.0494,0.40,500,-0.7757,-1.1457
TB,pessimistic,0.400,0.0494,0.40,500,-0.8557,-1.2257
TB,pessimistic,0.450,0.0494,0.40,500,-0.9358,-1.3057
TB,pessimistic,0.500,0.0494,0.40,500,-1.0158,-1.3857
TB,pessimistic,0.550,0.0494,0.40,500,-1.0958,-1.4658
TB,pessimistic,0.600,0.0494,0.40,500,-1.1758,-1.5458
TB,pessimistic,0.650,0.0494,0.40,500,-1.2559,-1.6258
TB,pessimistic,0.700,0.0494,0.40,500,-1.3359,-1.7058
TB,pessimistic,0.750,0.0494,0.40,500,-1.4159,-1.7859
TB,pessimistic,0.800,0.0494,0.40,500,-1.4959,-1.8659
TB,pessimistic,0.850,0.0494,0.40,500,-1.5760,-1.9459
TB,pessimistic,0.900,0.0494,0.40,500,-1.6560,-2.0259
TB,pessimistic,0.950,0.0494,0.40,500,-1.7360,-2.1060
TB,pessimistic,1.000,0.0494,0.40,500,-1.8160,-2.1860
TB,pessimistic,0.000,0.0589,0.40,280,0.0155,-0.5955
TB,pessimistic,0.050,0.0589,0.40,280,-0.1013,-0.6759
TB,pessimistic,0.100,0.0589,0.40,280,-0.2181,-0.7538
TB,pessimistic,0.150,0.0589,0.40,280,-0.3350,-0.8317
TB,pessimistic,0.200,0.0589,0.40,280,-0.4518,-0.9096
TB,pessimistic,0.250,0.0589,0.40,280,-0.5686,-0.9875
TB,pessimistic,0.300,0.0589,0.40,320,-0.6827,-1.0654
TB,pessimistic,0.350,0.0589,0.40,500,-0.7845,-1.1433
TB,pessimistic,0.400,0.0589,0.40,500,-0.8624,-1.2212
TB,pessimistic,0.450,0.0589,0.40,500,-0.9403,-1.2991
TB,pessimistic,0.500,0.0589,0.40,500,-1.0182,-1.3770
TB,pessimistic,0.550,0.0589,0.40,500,-1.0961,-1.4549
TB,pessimistic,0.600,0.0589,0.40,500,-1.1740,-1.5328
TB,pessimistic,0.650,0.0589,0.40,500,-1.2519,-1.6107
TB,pessimistic,0.700,0.0589,0.40,500,-1.3298,-1.6886
TB,pessimistic,0.750,0.0589,0.40,500,-1.4077,-1.7665
TB,pessimistic,0.800,0.0589,0.40,500,-1.4856,-1.8444
TB,pessimistic,0.850,0.0589,0.40,500,-1.5635,-1.9223
TB,pessimistic,0.900,0.0589,0.40,500,-1.6414,-2.0002
TB,pessimistic,0.950,0.0589,0.40,500,-1.7193,-2.0781
TB,pessimistic,1.000,0.0589,0.40,500,-1.7972,-2.1560
TB,pessimistic,0.000,0.0703,0.40,280,-0.0198,-0.6097
TB,pessimistic,0.050,0.0703,0.40,280,-0.1328,-0.6876
TB,pessimistic,0.100,0.0703,0.40,280,-0.2457,-0.7631
TB,pessimistic,0.150,0.0703,0.40,280,-0.3587,-0.8386
TB,pessimistic,0.200,0.0703,0.40,280,-0.4716,-0.9140
TB,pessimistic,0.250,0.0703,0.40,280,-0.5845,-0.9895
TB,pessimistic,0.300,0.0703,0.40,320,-0.6951,-1.0650
TB,pessimistic,0.350,0.0703,0.40,500,-0.7943,-1.1405
TB,pessimistic,0.400,0.0703,0.40,500,-0.8698,-1.2159
TB,pessimistic,0.450,0.0703,0.40,500,-0.9452,-1.2914
TB,pessimistic,0.500,0.0703,0.40,500,-1.0207,-1.3669
TB,pessimistic,0.550,0.0703,0.40,500,-1.0962,-1.4423
TB,pessimistic,0.600,0.0703,0.40,500,-1.1717,-1.5178
TB,pessimistic,0.650,0.0703,0.40,500,-1.2471,-1.5933
TB,pessimistic,0.700,0.0703,0.40,500,-1.3226,-1.6688
TB,pessimistic,0.750,0.0703,0.40,500,-1.3981,-1.7442
TB,pessimistic,0.800,0.0703,0.40,500,-1.4736,-1.8197
TB,pessimistic,0.850,0.0703,0.40,500,-1.5490,-1.8952
TB,pessimistic,0.900,0.0703,0.40,500,-1.6245,-1.9707
TB,pessimistic,0.950,0.0703,0.40,500,-1.7000,-2.0461
TB,pessimistic,1.000,0.0703,0.40,500,-1.7755,-2.1216
TB,pessimistic,0.000,0.0838,0.40,260,-0.0556,-0.6257
TB,pessimistic,0.050,0.0838,0.40,260,-0.1655,-0.7008
TB,pessimistic,0.100,0.0838,0.40,260,-0.2753,-0.7735
TB,pessimistic,0.150,0.0838,0.40,260,-0.3852,-0.8462
TB,pessimistic,0.200,0.0838,0.40,280,-0.4938,-0.9190
TB,pessimistic,0.250,0.0838,0.40,280,-0.6024,-0.9917
TB,pessimistic,0.300,0.0838,0.40,320,-0.7089,-1.0644
TB,pessimistic,0.350,0.0838,0.40,500,-0.8052,-1.1371
TB,pessimistic,0.400,0.0838,0.40,500,-0.8779,-1.2098
TB,pessimistic,0.450,0.0838,0.40,500,-0.9506,-1.2826
TB,pessimistic,0.500,0.0838,0.40,500,-1.0234,-1.3553
TB,pessimistic,0.550,0.0838,0.40,500,-1.0961,-1.4280
TB,pessimistic,0.600,0.0838,0.40,500,-1.1688,-1.5007
TB,pessimistic,0.650,0.0838,0.40,500,-1.2415,-1.5734
TB,pessimistic,0.700,0.0838,0.40,500,-1.3142,-1.6462
TB,pessimistic,0.750,0.0838,0.40,500,-1.3870,-1.7189
TB,pessimistic,0.800,0.0838,0.40,500,-1.4597,-1.7916
TB,pessimistic,0.850,0.0838,0.40,500,-1.5324,-1.8643
TB,pessimistic,0.900,0.0838,0.40,500,-1.6051,-1.9371
TB,pessimistic,0.950,0.0838,0.40,500,-1.6778,-2.0098
TB,pessimistic,1.000,0.0838,0.40,500,-1.7506,-2.0825
TB,pessimistic,0.000,0.1000,0.40,260,-0.1001,-0.6435
TB,pessimistic,0.050,0.1000,0.40,260,-0.2050,-0.7154
TB,pessimistic,0.100,0.1000,0.40,260,-0.3099,-0.7851
TB,pessimistic,0.150,0.1000,0.40,260,-0.4148,-0.8547
TB,pessimistic,0.200,0.1000,0.40,280,-0.5185,-0.9243
TB,pessimistic,0.250,0.1000,0.40,280,-0.6222,-0.9940
TB,pessimistic,0.300,0.1000,0.40,320,-0.7241,-1.0636
TB,pessimistic,0.350,0.1000,0.40,480,-0.8171,-1.1332
TB,pessimistic,0.400,0.1000,0.40,500,-0.8868,-1.2028
TB,pessimistic,0.450,0.1000,0.40,500,-0.9564,-1.2725
TB,pessimistic,0.500,0.1000,0.40,500,-1.0260,-1.3421
TB,pessimistic,0.550,0.1000,0.40,500,-1.0956,-1.4117
TB,pessimistic,0.600,0.1000,0.40,500,-1.1653,-1.4813
TB,pessimistic,0.650,0.1000,0.40,500,-1.2349,-1.5510
TB,pessimistic,0.700,0.1000,0.40,500,-1.3045,-1.6206
TB,pessimistic,0.750,0.1000,0.40,500,-1.3741,-1.6902
TB,pessimistic,0.800,0.1000,0.40,500,-1.4438,-1.7599
TB,pessimistic,0.850,0.1000,0.40,500,-1.5134,-1.8295
TB,pessimistic,0.900,0.1000,0.40,500,-1.5830,-1.8991
TB,pessimistic,0.950,0.1000,0.40,500,-1.6526,-1.9687
TB,pessimistic,1.000,0.1000,0.40,500,-1.7223,-2.0384
