Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
577.6202,0.3123,0.1642,0.0010,0.2658,0.4651,0.6941,0.0012,0.0251,0.1523
562.0061,0.5028,0.2477,0.0017,0.4268,0.5366,0.7120,0.0051,0.1031,0.0107
517.3196,0.3050,0.2157,0.0129,0.4421,0.4591,0.5832,0.0025,0.0129,0.0146
591.2784,0.3512,0.1705,0.0095,0.3843,0.5333,0.7760,0.0171,0.0742,0.0148
432.5484,0.4080,0.1918,0.0047,0.4669,0.5814,0.7729,0.0079,0.2086,0.0141
452.3942,0.3384,0.1585,0.0215,0.2102,0.4095,0.7783,0.0018,0.0910,0.0240
361.4571,0.4035,0.1202,0.0176,0.4784,0.3593,0.7991,0.0004,0.0719,0.0319
491.1837,0.3073,0.2071,0.0202,0.3609,0.5984,0.7556,0.0139,0.0925,0.0160
411.6294,0.3466,0.1511,0.0157,0.1517,0.1569,0.7938,0.0022,0.0813,0.0376
457.4004,0.3730,0.1110,0.0168,0.3175,0.4885,0.7418,0.0074,0.0263,0.0058
419.4052,0.3697,0.1588,0.0100,0.4439,0.4891,0.7324,0.0036,0.1429,0.0223
437.3207,0.3513,0.1034,0.0103,0.0242,0.1566,0.6821,0.0085,0.0501,0.0023
576.9363,0.4571,0.1926,0.0297,0.4781,0.5582,0.6819,0.0013,0.0755,0.0505
357.2012,0.4249,0.1281,0.0111,0.1760,0.2849,0.7340,0.0043,0.0022,0.0117
581.9476,0.3038,0.2856,0.0056,0.4864,0.5979,0.7189,0.0153,0.0392,0.1215
460.7075,0.3356,0.1402,0.0370,0.2990,0.5399,0.7926,0.0045,0.0390,0.0609
521.6464,0.6533,0.1598,0.0067,0.4917,0.5927,0.7388,0.0099,0.1031,0.0498
587.3902,0.4114,0.1714,0.0120,0.4471,0.4782,0.6635,0.0018,0.0085,0.0866
540.6389,0.5109,0.2569,0.0184,0.4927,0.5675,0.7666,0.0079,0.0827,0.0526
500.0031,0.3094,0.1568,0.0179,0.3415,0.3696,0.7801,0.0033,0.0047,0.1582
560.6174,0.5158,0.1770,0.0086,0.3702,0.5663,0.7095,0.0017,0.0481,0.0337
389.8730,0.3876,0.1449,0.0198,0.3003,0.3884,0.7629,0.0062,0.0069,0.0281
506.0160,0.3301,0.1491,0.0122,0.0004,0.2564,0.7150,0.0019,0.0664,0.0044
327.8366,0.3760,0.1930,0.0049,0.2394,0.4351,0.7945,0.0042,0.0054,0.1134
410.2318,0.3393,0.2194,0.0130,0.3623,0.5164,0.7920,0.0077,0.0295,0.0874
535.9473,0.3082,0.1798,0.0229,0.4976,0.5359,0.7201,0.0028,0.1892,0.0418
472.9534,0.3323,0.1595,0.0011,0.4140,0.5220,0.6186,0.0090,0.0078,0.0972
408.4159,0.3517,0.1468,0.0076,0.0933,0.3690,0.5162,0.0051,0.0380,0.0385
583.0857,0.4624,0.2902,0.0036,0.4242,0.5426,0.6122,0.0012,0.0298,0.0294
454.2846,0.3833,0.1662,0.0237,0.3858,0.5841,0.7403,0.0009,0.1225,0.0303
452.0372,0.3381,0.1548,0.0021,0.0191,0.1213,0.5006,0.0058,0.0475,0.0520
421.9683,0.3813,0.0883,0.0029,0.2584,0.5805,0.7339,0.0096,0.0083,0.0320
548.0366,0.4669,0.1696,0.0162,0.4738,0.5658,0.7851,0.0087,0.1235,0.0401
447.0963,0.3434,0.2088,0.0178,0.2455,0.5596,0.7535,0.0112,0.0085,0.0129
570.3799,0.9592,0.2621,0.0029,0.4787,0.5944,0.7806,0.0091,0.1407,0.0463
484.8632,0.4102,0.1347,0.0132,0.4065,0.5865,0.7845,0.0055,0.1049,0.0511
434.7859,0.3169,0.2010,0.0195,0.4695,0.4740,0.7669,0.0082,0.0813,0.0532
427.6041,0.3524,0.2422,0.0103,0.4951,0.5246,0.7574,0.0160,0.0012,0.0586
520.2903,0.3398,0.1827,0.0118,0.2759,0.5640,0.6630,0.0038,0.0843,0.0141
405.9371,0.4163,0.1285,0.0034,0.1537,0.3804,0.5889,0.0005,0.0046,0.0049
573.7775,0.3307,0.1386,0.0022,0.4516,0.5389,0.7397,0.0025,0.1036,0.2075
413.0154,0.3161,0.2485,0.0064,0.3470,0.4718,0.7068,0.0020,0.0501,0.0455
501.5949,0.3743,0.1762,0.0160,0.3031,0.4796,0.7916,0.0057,0.0490,0.0080
414.6001,0.3828,0.1215,0.0153,0.0675,0.2396,0.7145,0.0040,0.0098,0.0307
343.6505,0.3499,0.2164,0.0078,0.4830,0.5985,0.7884,0.0165,0.0826,0.0042
513.9578,0.3210,0.1276,0.0168,0.0264,0.4103,0.5167,0.0084,0.0194,0.0128
424.4031,0.3293,0.1899,0.0110,0.0511,0.4788,0.4891,0.0027,0.0161,0.0593
566.2562,0.3665,0.1595,0.0402,0.3665,0.5812,0.7931,0.0015,0.0207,0.0754
422.5939,0.3608,0.1136,0.0088,0.2742,0.4075,0.7795,0.0001,0.0620,0.1289
396.6664,0.3817,0.1630,0.0121,0.2205,0.5035,0.7035,0.0006,0.0713,0.0332
565.9397,0.6683,0.2137,0.0021,0.4392,0.5809,0.5585,0.0101,0.0027,0.0612
572.9939,0.3498,0.2268,0.0218,0.4866,0.5516,0.6346,0.0001,0.1448,0.0170
365.2958,0.3569,0.1779,0.0041,0.0737,0.5622,0.4817,0.0097,0.0283,0.0175
356.0921,0.3835,0.1156,0.0132,0.4983,0.5201,0.7730,0.0109,0.0132,0.0498
452.0755,0.4507,0.1027,0.0055,0.4484,0.5736,0.7179,0.0004,0.0122,0.0849
521.0120,0.3646,0.1519,0.0168,0.2878,0.5571,0.7757,0.0013,0.1173,0.0193
552.0043,0.3556,0.1062,0.0098,0.4113,0.5606,0.6999,0.0076,0.0135,0.0566
566.5980,0.3070,0.1028,0.0015,0.3092,0.3752,0.7818,0.0142,0.0395,0.0310
387.0416,0.3912,0.1466,0.0066,0.3480,0.5306,0.6300,0.0010,0.0139,0.0792
554.8817,0.3024,0.1516,0.0054,0.0541,0.4502,0.7262,0.0033,0.0942,0.0317
513.4839,0.3135,0.1154,0.0301,0.4059,0.5939,0.7665,0.0027,0.0537,0.0935
298.1754,0.4349,0.1757,0.0029,0.0534,0.4437,0.7824,0.0059,0.0116,0.0064
427.1658,0.3539,0.1447,0.0191,0.0083,0.4875,0.3834,0.0002,0.0543,0.0468
475.3516,0.3290,0.1633,0.0248,0.4844,0.3965,0.7515,0.0039,0.0101,0.1023
598.0158,0.3471,0.1340,0.0065,0.4757,0.5900,0.7720,0.0127,0.1816,0.0511
440.7793,0.4011,0.2372,0.0077,0.4224,0.5087,0.7692,0.0023,0.0238,0.1012
531.3952,0.5747,0.1915,0.0121,0.4303,0.5586,0.7267,0.0084,0.0427,0.0161
367.1819,0.3364,0.2467,0.0031,0.3807,0.5769,0.7217,0.0116,0.0251,0.0307
490.5650,0.7759,0.2374,0.0129,0.4697,0.5794,0.6510,0.0013,0.0810,0.0250
561.3359,0.3206,0.2256,0.0061,0.4674,0.4924,0.7551,0.0095,0.0254,0.1629
416.4347,0.4942,0.2030,0.0017,0.4597,0.5754,0.6814,0.0012,0.0440,0.1332
504.5519,0.3059,0.1579,0.0080,0.2601,0.4864,0.6472,0.0082,0.0120,0.1024
408.4611,0.4098,0.1102,0.0102,0.3819,0.3210,0.7336,0.0012,0.0030,0.0202
470.0221,0.3513,0.2059,0.0214,0.4022,0.5366,0.7556,0.0064,0.0437,0.0662
310.5362,0.4123,0.1563,0.0071,0.0912,0.5524,0.7855,0.0032,0.0425,0.0712
490.6891,0.3785,0.2205,0.0282,0.4886,0.4530,0.7390,0.0051,0.0000,0.0325
484.4512,0.3110,0.1906,0.0145,0.2523,0.4608,0.7126,0.0105,0.0181,0.0404
408.0110,0.3482,0.1581,0.0456,0.4639,0.5601,0.7660,0.0008,0.0343,0.0783
567.1790,0.3248,0.1282,0.0071,0.2937,0.5522,0.7318,0.0161,0.0214,0.0384
547.3821,0.3091,0.1925,0.0041,0.1504,0.5302,0.5231,0.0045,0.0014,0.0180
383.7275,0.6096,0.2342,0.0153,0.4980,0.5954,0.7262,0.0050,0.0241,0.0599
588.3852,0.4359,0.1945,0.0170,0.4901,0.4871,0.7697,0.0043,0.0430,0.1074
552.7141,0.3870,0.1435,0.0034,0.4272,0.3514,0.7519,0.0021,0.0662,0.0036
550.3942,0.3985,0.1957,0.0082,0.4619,0.5570,0.6480,0.0061,0.0874,0.0772
584.5711,0.3341,0.1089,0.0046,0.3582,0.5819,0.7384,0.0009,0.1537,0.0640
502.3924,0.6870,0.1994,0.0013,0.4759,0.5149,0.7542,0.0030,0.0308,0.1043
351.1283,0.3440,0.2070,0.0020,0.2619,0.5853,0.6872,0.0048,0.0148,0.0752
469.7821,0.8606,0.2282,0.0057,0.4837,0.5685,0.6804,0.0063,0.0492,0.0516
453.5338,0.3204,0.1997,0.0064,0.4289,0.5695,0.6340,0.0034,0.0884,0.0777
516.2627,0.3237,0.1437,0.0150,0.1608,0.5257,0.7040,0.0027,0.0143,0.1032
564.2550,0.3329,0.2589,0.0118,0.4521,0.4195,0.6801,0.0002,0.0449,0.0035
371.9197,0.3642,0.1701,0.0026,0.2245,0.3575,0.7786,0.0085,0.0859,0.0231
517.8304,0.3680,0.1184,0.0172,0.4931,0.4444,0.7285,0.0050,0.0481,0.0127
582.3865,0.3053,0.1331,0.0236,0.0006,0.5413,0.3449,0.0010,0.0186,0.0220
510.7646,0.4497,0.1850,0.0032,0.4301,0.5820,0.6994,0.0015,0.0631,0.1679
442.8939,0.3620,0.1663,0.0348,0.3979,0.5285,0.7114,0.0035,0.0145,0.0385
434.5782,0.3448,0.1393,0.0033,0.2526,0.5421,0.5764,0.0081,0.0513,0.0142
561.2537,0.4473,0.1705,0.0273,0.4935,0.4804,0.6978,0.0057,0.0161,0.0076
538.1838,0.3456,0.1264,0.0115,0.1613,0.3075,0.7899,0.0011,0.0254,0.0228
379.1116,0.3596,0.1810,0.0106,0.4593,0.5675,0.7165,0.0093,0.0611,0.0584
599.5998,0.5331,0.2153,0.0092,0.4671,0.5159,0.7981,0.0001,0.0048,0.1988
501.0608,0.3275,0.2014,0.0101,0.0603,0.5456,0.6322,0.0018,0.0032,0.0093
479.2011,0.3160,0.1415,0.0244,0.2952,0.5015,0.7058,0.0023,0.0816,0.0255
445.6213,0.3149,0.2973,0.0263,0.4814,0.5850,0.7831,0.0041,0.0217,0.0524
520.7093,0.6444,0.2229,0.0042,0.4995,0.5211,0.6924,0.0113,0.0789,0.0062
553.2420,0.4777,0.2215,0.0188,0.4871,0.5907,0.6697,0.0095,0.1245,0.0099
550.8125,0.3428,0.1187,0.0043,0.2277,0.5553,0.7742,0.0005,0.0344,0.1422
338.3422,0.4126,0.1060,0.0036,0.0256,0.3244,0.4674,0.0004,0.0546,0.0928
471.8130,0.3074,0.1813,0.0239,0.1949,0.4558,0.7941,0.0061,0.0005,0.1068
308.7402,0.4572,0.1644,0.0014,0.2511,0.3774,0.7632,0.0041,0.0013,0.0156
543.9552,0.3822,0.1926,0.0103,0.3997,0.5796,0.7914,0.0102,0.1343,0.0389
593.1923,0.6788,0.1757,0.0181,0.4168,0.5463,0.7150,0.0002,0.0133,0.0120
428.2705,0.3263,0.1745,0.0299,0.4642,0.2723,0.7269,0.0031,0.0054,0.0099
431.5742,0.7368,0.2189,0.0090,0.4840,0.5764,0.7156,0.0032,0.0700,0.0538
480.5948,0.3308,0.2358,0.0134,0.4650,0.5431,0.7919,0.0132,0.0779,0.0587
582.4439,0.6247,0.1903,0.0049,0.4629,0.5804,0.6208,0.0044,0.1069,0.0643
489.0641,0.3125,0.1681,0.0052,0.2028,0.4971,0.6086,0.0126,0.0061,0.0443
402.5320,0.3687,0.1084,0.0066,0.0467,0.5993,0.7020,0.0072,0.0775,0.0359
349.7274,0.3937,0.1520,0.0298,0.2928,0.5734,0.7465,0.0010,0.0243,0.0564
564.9903,0.3314,0.1480,0.0063,0.4204,0.5956,0.5068,0.0055,0.0115,0.0205
382.0152,0.3828,0.2688,0.0042,0.4434,0.3579,0.7978,0.0010,0.0092,0.0016
556.5549,0.3453,0.1613,0.0031,0.3547,0.5275,0.7053,0.0042,0.1377,0.0479
570.1567,0.3173,0.1734,0.0084,0.4868,0.4708,0.7804,0.0177,0.1117,0.0387
347.2786,0.3856,0.1892,0.0016,0.4555,0.4167,0.7665,0.0015,0.0770,0.0780
406.4061,0.3380,0.1788,0.0039,0.2789,0.5727,0.7882,0.0020,0.2209,0.0476
337.3045,0.3948,0.1432,0.0101,0.0101,0.1498,0.5463,0.0099,0.0344,0.0253
551.2458,0.9161,0.1730,0.0036,0.4991,0.5866,0.7097,0.0016,0.2292,0.0080
435.9252,0.3419,0.1562,0.0055,0.1256,0.5095,0.6454,0.0066,0.0792,0.0290
434.4017,0.3662,0.1954,0.0274,0.3487,0.5767,0.7503,0.0122,0.0137,0.0020
239.6772,0.4621,0.1371,0.0116,0.0835,0.4753,0.6845,0.0030,0.0067,0.0014
540.8486,0.3015,0.2165,0.0138,0.3937,0.5844,0.7161,0.0072,0.0056,0.1832
491.2661,0.4282,0.1498,0.0067,0.4567,0.4723,0.6791,0.0089,0.0282,0.0048
565.9485,0.5720,0.1842,0.0198,0.4894,0.5260,0.7501,0.0061,0.0622,0.0300
535.2008,0.5582,0.1983,0.0101,0.4930,0.5819,0.5888,0.0131,0.0333,0.0452
405.2372,0.3983,0.2121,0.0246,0.4971,0.5408,0.6989,0.0045,0.0061,0.0491
368.7293,0.3663,0.1333,0.0039,0.0583,0.5248,0.7334,0.0053,0.0051,0.1109
398.3912,0.3371,0.1538,0.0079,0.4351,0.4266,0.7280,0.0016,0.0304,0.0919
590.4453,0.3106,0.1392,0.0378,0.4552,0.4985,0.7118,0.0006,0.0712,0.0433
519.2332,0.3217,0.1611,0.0162,0.1200,0.3571,0.7497,0.0010,0.0764,0.0015
383.8162,0.3747,0.1494,0.0027,0.2853,0.4751,0.7401,0.0150,0.0607,0.0006
413.8284,0.3328,0.1582,0.0023,0.2514,0.1333,0.7201,0.0006,0.0385,0.0151
395.5151,0.4163,0.1608,0.0114,0.4901,0.5809,0.7112,0.0057,0.0812,0.0625
495.8588,0.3272,0.1721,0.0040,0.4021,0.5679,0.6979,0.0035,0.0805,0.1782
444.4177,0.3756,0.0838,0.0028,0.0258,0.5648,0.5178,0.0043,0.0180,0.0392
358.9592,0.4539,0.1962,0.0043,0.4004,0.5749,0.7521,0.0062,0.0341,0.0629
486.7101,0.6135,0.1994,0.0132,0.4997,0.4698,0.6529,0.0011,0.0075,0.0139
581.7462,0.3414,0.2151,0.0215,0.4945,0.4326,0.7596,0.0113,0.0365,0.0195
342.8944,0.3954,0.1131,0.0027,0.2529,0.3447,0.6588,0.0066,0.0123,0.0426
463.4698,0.3561,0.1898,0.0032,0.4817,0.4896,0.7956,0.0002,0.1656,0.1510
561.1124,0.3910,0.1489,0.0110,0.4325,0.5626,0.7928,0.0148,0.0046,0.1188
473.2252,0.5478,0.2611,0.0076,0.4769,0.5827,0.6833,0.0052,0.1251,0.0012
546.9160,0.7912,0.2955,0.0070,0.4669,0.5711,0.6531,0.0072,0.0120,0.0427
354.0733,0.3497,0.1862,0.0058,0.1309,0.3636,0.6661,0.0125,0.0002,0.0355
457.2265,0.3573,0.1503,0.0074,0.3256,0.3857,0.7357,0.0010,0.0470,0.0915
442.7478,0.3060,0.1527,0.0037,0.4578,0.5794,0.7480,0.0169,0.0024,0.0988
576.7682,0.3048,0.1232,0.0166,0.2578,0.3601,0.7363,0.0031,0.0290,0.0665
569.6067,0.4308,0.1816,0.0038,0.3208,0.4822,0.6911,0.0009,0.0048,0.0248
328.7312,0.4045,0.1463,0.0014,0.0680,0.3062,0.3869,0.0016,0.0363,0.0168
594.1688,0.9953,0.2337,0.0063,0.4586,0.5906,0.3154,0.0002,0.0303,0.0265
388.5419,0.3648,0.1283,0.0147,0.0529,0.3071,0.5860,0.0120,0.0151,0.0215
400.0021,0.3394,0.1871,0.0019,0.0269,0.4370,0.6643,0.0037,0.1120,0.0065
455.0581,0.3322,0.1291,0.0123,0.2025,0.4158,0.7419,0.0050,0.0750,0.0396
312.8937,0.3832,0.1575,0.0041,0.3216,0.5356,0.7464,0.0082,0.1097,0.0025
469.8063,0.4423,0.1213,0.0142,0.4996,0.5916,0.7924,0.0118,0.0599,0.0423
352.6801,0.3784,0.1521,0.0078,0.1137,0.4312,0.5803,0.0032,0.0091,0.0883
448.0737,0.3722,0.1802,0.0063,0.4365,0.4694,0.7590,0.0147,0.0560,0.0229
443.2719,0.3442,0.1170,0.0094,0.0100,0.3628,0.4331,0.0060,0.0711,0.0067
599.9881,0.5011,0.1681,0.0041,0.4945,0.5622,0.6203,0.0006,0.0496,0.1941
434.5409,0.3346,0.1855,0.0116,0.2878,0.5260,0.7091,0.0087,0.0070,0.0922
576.5460,0.6653,0.2642,0.0176,0.4896,0.6000,0.6392,0.0015,0.0694,0.1128
474.7091,0.9784,0.2792,0.0014,0.4849,0.5549,0.7733,0.0109,0.0404,0.0088
513.6676,0.9719,0.1614,0.0138,0.4775,0.5979,0.6654,0.0019,0.0243,0.0651
419.0455,0.3537,0.1776,0.0042,0.3542,0.2744,0.7248,0.0079,0.0153,0.0175
494.0156,0.4577,0.2548,0.0018,0.4766,0.5643,0.6541,0.0002,0.0066,0.1883
364.0667,0.3878,0.1689,0.0024,0.4861,0.4661,0.7553,0.0035,0.0572,0.1214
486.4426,0.3239,0.1362,0.0194,0.1193,0.5557,0.6017,0.0115,0.0048,0.0125
328.8210,0.3396,0.2274,0.0179,0.4231,0.5959,0.7961,0.0001,0.0517,0.0123
493.7926,0.3203,0.2053,0.0112,0.3532,0.4769,0.7993,0.0121,0.0788,0.0300
425.6986,0.3358,0.1800,0.0191,0.1707,0.5462,0.6804,0.0102,0.0323,0.0029
376.1710,0.3969,0.1215,0.0012,0.2327,0.4183,0.7172,0.0137,0.0086,0.0132
412.5363,0.3568,0.1373,0.0066,0.1284,0.1682,0.7576,0.0041,0.0855,0.0377
412.8417,0.3319,0.1940,0.0223,0.3547,0.5589,0.7639,0.0058,0.0241,0.1135
362.4364,0.4324,0.1439,0.0061,0.1695,0.5118,0.7935,0.0038,0.0257,0.0402
392.5377,0.4032,0.1430,0.0103,0.2926,0.4367,0.7890,0.0081,0.0097,0.0466
326.9298,0.3822,0.2184,0.0144,0.2314,0.3896,0.7603,0.0023,0.0108,0.0023
506.4306,0.3051,0.1833,0.0019,0.1682,0.5032,0.7070,0.0064,0.0894,0.0566
593.2161,0.6160,0.1749,0.0021,0.4317,0.5704,0.7577,0.0153,0.0215,0.0497
470.2887,0.3384,0.1264,0.0165,0.4373,0.5527,0.6549,0.0071,0.0129,0.0598
533.2285,0.3185,0.2326,0.0077,0.4743,0.5394,0.6779,0.0009,0.2025,0.0290
334.4831,0.3695,0.1669,0.0149,0.2547,0.5685,0.7229,0.0061,0.0900,0.0131
461.6691,0.3239,0.1460,0.0465,0.2911,0.5355,0.7583,0.0014,0.0526,0.0393
465.1902,0.5215,0.1629,0.0126,0.4572,0.5560,0.7754,0.0126,0.0231,0.0341
552.7763,0.3085,0.1888,0.0117,0.3920,0.4612,0.6664,0.0014,0.0260,0.1224
513.6309,0.3450,0.1407,0.0082,0.4650,0.5121,0.7241,0.0167,0.0417,0.0458
578.9715,0.9164,0.2706,0.0098,0.4677,0.5633,0.6179,0.0029,0.0322,0.0581
543.2487,0.4993,0.2822,0.0030,0.4694,0.5076,0.7853,0.0060,0.0881,0.0123
294.0706,0.3908,0.1702,0.0183,0.0079,0.2748,0.3323,0.0039,0.0183,0.0038
330.1200,0.3772,0.1492,0.0055,0.0058,0.3303,0.4975,0.0169,0.0456,0.0161
435.0231,0.3230,0.2402,0.0048,0.4773,0.5593,0.7106,0.0046,0.1442,0.0430
499.0421,0.3183,0.1313,0.0029,0.3179,0.4551,0.7440,0.0002,0.0113,0.2072
428.4978,0.6289,0.1554,0.0025,0.4894,0.5575,0.6839,0.0039,0.0996,0.0094
381.0479,0.3696,0.1266,0.0050,0.1699,0.4721,0.6047,0.0078,0.0742,0.0043
446.3001,0.3276,0.2031,0.0022,0.2219,0.5151,0.7975,0.0131,0.0128,0.0856
356.2757,0.3447,0.2367,0.0076,0.0046,0.4060,0.3305,0.0019,0.0325,0.0027
488.2599,0.3100,0.2595,0.0044,0.4138,0.5723,0.7940,0.0161,0.0723,0.0526
453.3788,0.3757,0.1212,0.0085,0.3937,0.4908,0.7843,0.0028,0.1186,0.0571
526.9443,0.5937,0.2484,0.0113,0.4756,0.5721,0.6190,0.0097,0.0235,0.0409
459.1203,0.3124,0.1743,0.0126,0.0167,0.5920,0.6958,0.0013,0.0153,0.0462
596.1479,0.8330,0.2444,0.0043,0.4622,0.4987,0.7882,0.0015,0.0804,0.0005
572.9258,0.3409,0.1483,0.0178,0.4593,0.5365,0.7839,0.0006,0.1006,0.1772
437.5045,0.3108,0.2107,0.0104,0.4931,0.3506,0.7875,0.0051,0.0855,0.0658
514.6840,0.3764,0.1075,0.0025,0.4497,0.4625,0.7737,0.0136,0.0192,0.0246
298.4282,0.4247,0.1292,0.0107,0.0182,0.3963,0.6321,0.0053,0.0465,0.0421
440.5901,0.4537,0.1575,0.0057,0.3950,0.5552,0.6375,0.0016,0.0680,0.0138
596.7743,0.3796,0.2834,0.0200,0.4198,0.5928,0.7111,0.0013,0.0890,0.0289
415.5067,0.3753,0.1664,0.0062,0.0911,0.3357,0.6802,0.0022,0.0070,0.0445
504.2588,0.3846,0.2366,0.0071,0.2952,0.5952,0.7633,0.0076,0.0428,0.0101
539.7452,0.4047,0.1720,0.0217,0.4916,0.5301,0.6757,0.0119,0.0218,0.0263
561.7320,0.3745,0.1462,0.0075,0.4948,0.5701,0.6554,0.0089,0.0702,0.0970
512.9961,0.3066,0.1608,0.0016,0.0028,0.4146,0.5351,0.0052,0.0342,0.0698
295.9747,0.4184,0.1724,0.0282,0.1323,0.4409,0.7787,0.0007,0.0003,0.0152
571.4162,0.3856,0.2442,0.0088,0.3565,0.5358,0.7690,0.0031,0.0383,0.0585
557.7046,0.3261,0.2467,0.0019,0.4889,0.4597,0.6952,0.0190,0.0123,0.0251
336.3353,0.4236,0.1746,0.0153,0.4837,0.4798,0.7446,0.0041,0.0265,0.0279
387.9388,0.3629,0.1876,0.0131,0.0410,0.5889,0.7736,0.0062,0.0281,0.0116
350.8707,0.4209,0.0899,0.0021,0.0800,0.4540,0.6576,0.0005,0.0415,0.0766
320.3845,0.3972,0.1396,0.0294,0.0384,0.1651,0.6067,0.0061,0.0161,0.0121
476.4152,0.8484,0.2169,0.0079,0.4580,0.5771,0.6949,0.0126,0.0080,0.0120
439.9166,0.3528,0.1296,0.0012,0.2472,0.5833,0.6334,0.0074,0.0100,0.1094
529.9053,0.3780,0.1977,0.0171,0.4830,0.5351,0.7051,0.0068,0.0927,0.0565
571.1998,0.3917,0.1844,0.0059,0.4720,0.5734,0.6648,0.0150,0.1199,0.0255
545.6044,0.3344,0.1249,0.0064,0.2721,0.5925,0.7178,0.0050,0.0733,0.0854
486.7140,0.3272,0.1796,0.0057,0.0995,0.3364,0.7892,0.0054,0.0364,0.0315
492.3095,0.3252,0.1925,0.0076,0.4399,0.5708,0.5757,0.0037,0.0387,0.0731
424.6581,0.3338,0.1378,0.0084,0.1729,0.3269,0.6178,0.0067,0.0006,0.0143
581.0931,0.4427,0.1901,0.0223,0.4529,0.5327,0.7854,0.0155,0.0099,0.0308
484.5199,0.3189,0.1353,0.0238,0.2050,0.5233,0.7551,0.0031,0.1200,0.0014
411.1479,0.9131,0.2245,0.0071,0.4884,0.5825,0.7957,0.0039,0.0768,0.0468
477.5338,0.3636,0.1779,0.0175,0.4078,0.4831,0.7409,0.0128,0.0112,0.0286
547.0483,0.3943,0.1529,0.0213,0.4904,0.5679,0.7379,0.0022,0.1585,0.0577
572.3556,0.5920,0.2247,0.0016,0.4104,0.5125,0.6718,0.0048,0.0198,0.0140
565.9038,0.3134,0.1170,0.0252,0.0735,0.1747,0.7772,0.0011,0.0025,0.0357
463.0689,0.3041,0.1873,0.0245,0.3049,0.4186,0.7293,0.0093,0.0418,0.0183
566.0960,0.9524,0.2481,0.0101,0.4934,0.5938,0.7656,0.0005,0.1762,0.0772
311.7804,0.4025,0.1207,0.0050,0.3717,0.4297,0.7830,0.0049,0.0878,0.0226
554.9228,0.3056,0.2212,0.0084,0.4736,0.5126,0.7413,0.0107,0.0674,0.1253
518.8744,0.4723,0.2237,0.0215,0.4777,0.5997,0.5898,0.0076,0.0188,0.0427
399.5599,0.3933,0.1301,0.0312,0.4491,0.5978,0.7983,0.0143,0.0011,0.0169
568.5125,0.3568,0.2071,0.0030,0.3724,0.4524,0.7287,0.0072,0.0226,0.0610
497.8912,0.3209,0.1614,0.0058,0.2969,0.5346,0.6617,0.0119,0.0456,0.0510
393.6991,0.3713,0.0980,0.0041,0.4535,0.5582,0.7588,0.0079,0.1147,0.0010
460.4040,0.3483,0.1524,0.0038,0.0138,0.1963,0.7768,0.0030,0.0595,0.0353
492.0191,0.3039,0.1422,0.0325,0.4119,0.5517,0.7495,0.0165,0.0012,0.0501
497.6748,0.4569,0.1099,0.0090,0.4358,0.5750,0.7762,0.0000,0.1125,0.0246
482.2380,0.3707,0.1447,0.0218,0.3320,0.5595,0.7173,0.0016,0.0169,0.0921
523.7736,0.5678,0.1870,0.0022,0.3777,0.5715,0.7112,0.0121,0.0101,0.0046
454.1577,0.3385,0.1048,0.0039,0.1142,0.5906,0.6660,0.0189,0.0208,0.0076
576.3042,0.3567,0.1217,0.0073,0.4663,0.5400,0.7869,0.0064,0.2135,0.0032
353.7863,0.4087,0.1270,0.0085,0.0642,0.5342,0.6061,0.0099,0.0194,0.0029
314.6667,0.3668,0.2205,0.0257,0.3800,0.5857,0.7942,0.0026,0.0374,0.0226
544.8861,0.3193,0.0916,0.0130,0.2566,0.3955,0.7966,0.0053,0.0157,0.0372
411.6345,0.3405,0.1838,0.0017,0.2208,0.5516,0.7351,0.0028,0.1866,0.0168
282.2709,0.4551,0.1189,0.0011,0.0133,0.2817,0.5904,0.0092,0.0286,0.0128
588.5982,0.5004,0.1945,0.0128,0.4101,0.5729,0.7481,0.0008,0.0937,0.0716
545.1066,0.6588,0.2328,0.0120,0.4957,0.5641,0.5747,0.0088,0.0546,0.0225
471.5257,0.5904,0.1989,0.0018,0.4510,0.5600,0.7929,0.0087,0.0915,0.0479
363.3845,0.3739,0.1434,0.0017,0.4415,0.4998,0.7899,0.0096,0.0464,0.1322
450.4453,0.3752,0.2102,0.0031,0.4479,0.5191,0.6465,0.0026,0.0006,0.1298
347.2375,0.3813,0.1221,0.0107,0.0019,0.4792,0.7162,0.0139,0.0475,0.0224
528.7604,0.5514,0.1862,0.0048,0.4400,0.5631,0.6030,0.0068,0.0571,0.0149
391.4381,0.3843,0.1685,0.0111,0.2797,0.5290,0.7563,0.0039,0.0364,0.0827
325.8131,0.4015,0.1848,0.0135,0.2117,0.5444,0.7853,0.0059,0.0356,0.0162
383.4426,0.3619,0.1608,0.0176,0.0661,0.1034,0.6908,0.0003,0.0418,0.0582
561.2588,0.3045,0.1095,0.0040,0.1906,0.4004,0.7092,0.0110,0.0029,0.0524
553.4277,0.4533,0.2145,0.0108,0.4109,0.5047,0.6288,0.0054,0.0016,0.0065
480.6634,0.3265,0.1682,0.0227,0.0153,0.3557,0.6752,0.0006,0.0508,0.0068
306.5303,0.4002,0.1807,0.0087,0.3288,0.5335,0.7604,0.0130,0.0001,0.0136
532.1685,0.3230,0.1076,0.0019,0.0221,0.3456,0.7453,0.0065,0.0383,0.0548
