Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
479.4265,0.3393,0.1179,0.0288,0.1981,0.3751,0.7815,0.0044,0.0725,0.0052
564.0263,0.4830,0.2686,0.0077,0.4578,0.5939,0.5100,0.0037,0.0222,0.0680
450.3979,0.3719,0.2267,0.0175,0.4005,0.5406,0.7236,0.0071,0.0585,0.0366
470.9764,0.4425,0.1679,0.0028,0.4635,0.4262,0.7062,0.0093,0.0530,0.0225
347.2859,0.3780,0.1371,0.0221,0.0796,0.5788,0.6683,0.0157,0.0304,0.0395
528.7529,0.5482,0.2020,0.0161,0.3926,0.5260,0.7740,0.0036,0.0022,0.0336
525.2318,0.3081,0.1852,0.0314,0.3556,0.5640,0.7598,0.0123,0.0734,0.0715
290.5469,0.4512,0.1205,0.0039,0.1925,0.4722,0.7751,0.0191,0.0312,0.0197
485.4466,0.3954,0.1663,0.0082,0.3156,0.4754,0.7796,0.0128,0.0082,0.0719
405.0066,0.3844,0.1115,0.0085,0.2346,0.4045,0.7152,0.0097,0.0322,0.0525
583.7775,0.3201,0.1351,0.0318,0.4304,0.5388,0.6508,0.0110,0.0387,0.0158
383.3673,0.3646,0.1453,0.0029,0.0187,0.2069,0.6156,0.0094,0.0220,0.1246
485.6628,0.3770,0.1051,0.0049,0.4506,0.5638,0.6739,0.0047,0.0772,0.0447
574.9382,0.3043,0.1704,0.0064,0.2941,0.5249,0.7624,0.0155,0.0081,0.1960
425.1420,0.3618,0.1036,0.0142,0.4195,0.2289,0.7788,0.0058,0.0460,0.0271
399.9224,0.3687,0.1182,0.0417,0.4640,0.5172,0.7360,0.0002,0.0112,0.0325
553.5172,0.4564,0.2303,0.0224,0.4885,0.5848,0.6786,0.0050,0.0563,0.1242
588.9251,0.7749,0.2162,0.0023,0.4450,0.5555,0.7663,0.0150,0.0865,0.0364
589.3672,0.3638,0.1641,0.0103,0.4265,0.4724,0.7195,0.0015,0.0526,0.1201
519.2258,0.3116,0.2122,0.0076,0.4941,0.5154,0.6525,0.0168,0.0299,0.1270
598.0838,0.7095,0.2463,0.0276,0.4651,0.5946,0.7907,0.0085,0.0478,0.0659
458.7096,0.4878,0.1843,0.0124,0.4862,0.5671,0.6090,0.0126,0.0484,0.0255
314.2288,0.3933,0.1723,0.0165,0.2426,0.2569,0.7133,0.0022,0.0048,0.0346
562.2804,0.4418,0.2663,0.0105,0.4253,0.5307,0.6408,0.0006,0.0162,0.0474
538.5365,0.3408,0.2413,0.0247,0.4358,0.5690,0.7294,0.0186,0.0430,0.0564
556.0419,0.3282,0.1222,0.0035,0.2071,0.3703,0.7213,0.0162,0.0174,0.0527
419.6984,0.3520,0.1666,0.0389,0.0333,0.3625,0.7456,0.0007,0.0020,0.0173
354.2424,0.4127,0.1791,0.0347,0.4731,0.4717,0.7804,0.0089,0.0010,0.0178
583.2531,0.8023,0.2116,0.0064,0.4834,0.5754,0.7966,0.0047,0.1632,0.0833
462.7854,0.3628,0.1413,0.0153,0.3856,0.4940,0.7078,0.0003,0.1455,0.0023
469.7692,0.3201,0.1846,0.0217,0.2449,0.5167,0.7248,0.0106,0.0233,0.0847
427.8914,0.3553,0.1389,0.0242,0.1797,0.4738,0.6656,0.0053,0.0449,0.0256
429.8515,0.9167,0.1556,0.0016,0.4681,0.5900,0.6997,0.0114,0.0612,0.0005
503.4875,0.3234,0.1275,0.0130,0.4778,0.5941,0.6679,0.0112,0.0993,0.0841
530.4789,0.5191,0.2985,0.0043,0.4587,0.5974,0.6067,0.0016,0.0704,0.0597
425.4597,0.3336,0.1602,0.0277,0.4749,0.2158,0.7998,0.0186,0.0271,0.0035
562.4966,0.3359,0.1928,0.0011,0.3104,0.5722,0.7465,0.0124,0.0880,0.1171
441.5789,0.3453,0.2541,0.0026,0.4665,0.4850,0.6580,0.0077,0.0143,0.0594
522.1859,0.3798,0.1220,0.0149,0.4432,0.5124,0.7963,0.0192,0.0686,0.0486
551.1766,0.3881,0.1351,0.0020,0.4454,0.5994,0.5729,0.0024,0.0234,0.1313
463.0387,0.8502,0.1637,0.0119,0.4983,0.5876,0.7908,0.0001,0.1352,0.0317
456.1409,0.5563,0.1504,0.0166,0.4510,0.5544,0.7148,0.0101,0.0125,0.0284
452.6188,0.3150,0.1664,0.0256,0.3007,0.5359,0.7015,0.0039,0.0632,0.0438
356.6897,0.3551,0.1465,0.0082,0.2785,0.5653,0.7994,0.0086,0.1005,0.0144
419.0035,0.3901,0.1149,0.0132,0.1089,0.3337,0.7939,0.0091,0.0539,0.0003
437.3953,0.6983,0.2429,0.0054,0.4402,0.5922,0.7259,0.0121,0.0325,0.0497
536.6563,0.3327,0.1185,0.0202,0.3403,0.4518,0.6836,0.0027,0.0195,0.0535
486.2063,0.3141,0.2608,0.0252,0.4856,0.5589,0.7786,0.0021,0.1149,0.0665
284.6090,0.4216,0.1578,0.0117,0.0175,0.2732,0.4089,0.0014,0.0265,0.0560
575.4528,0.4767,0.1799,0.0330,0.4835,0.5563,0.6733,0.0068,0.0308,0.0502
424.6523,0.3447,0.1439,0.0019,0.3236,0.5241,0.7119,0.0138,0.1533,0.0519
500.7655,0.4028,0.1852,0.0123,0.2783,0.5737,0.7130,0.0012,0.0146,0.0607
370.7728,0.8032,0.2255,0.0131,0.4918,0.5348,0.7957,0.0016,0.0315,0.0090
473.6049,0.4672,0.2266,0.0476,0.4793,0.5972,0.7394,0.0156,0.0035,0.0053
397.7996,0.3637,0.1304,0.0079,0.0026,0.5838,0.6810,0.0186,0.1153,0.0120
438.9776,0.3526,0.1679,0.0341,0.4163,0.4596,0.7841,0.0179,0.0373,0.0220
581.2338,0.6300,0.2748,0.0092,0.4888,0.5959,0.6338,0.0104,0.1445,0.0433
495.9146,0.3333,0.1097,0.0300,0.1163,0.5890,0.7058,0.0069,0.0032,0.0591
411.2276,0.4108,0.1226,0.0189,0.2992,0.4394,0.7323,0.0056,0.0202,0.0052
526.8488,0.3096,0.1262,0.0022,0.0016,0.3150,0.7489,0.0013,0.0517,0.0292
364.0228,0.3528,0.2308,0.0087,0.2393,0.3922,0.6994,0.0048,0.0190,0.0107
390.6075,0.3189,0.1809,0.0016,0.3621,0.5593,0.6951,0.0083,0.0160,0.0232
500.5026,0.3315,0.2215,0.0161,0.4964,0.5398,0.7506,0.0035,0.2131,0.0377
376.1838,0.3442,0.1844,0.0099,0.4800,0.3736,0.7692,0.0149,0.0465,0.0843
438.4431,0.3247,0.2010,0.0034,0.0186,0.5329,0.4205,0.0111,0.0016,0.0752
426.4394,0.3597,0.1079,0.0285,0.0400,0.1699,0.5286,0.0002,0.0310,0.0164
402.9639,0.3721,0.1207,0.0068,0.0921,0.4587,0.4857,0.0058,0.0619,0.0234
527.4903,0.4853,0.1634,0.0083,0.4201,0.5328,0.6609,0.0010,0.0401,0.0604
595.1598,0.5206,0.2130,0.0116,0.4721,0.4585,0.7267,0.0157,0.0276,0.0056
589.5270,0.8963,0.2577,0.0030,0.4808,0.5417,0.6057,0.0059,0.0604,0.0713
451.4457,0.3304,0.1954,0.0368,0.4390,0.5693,0.7873,0.0105,0.0586,0.0870
598.3632,0.3021,0.1677,0.0195,0.3701,0.3936,0.6295,0.0104,0.0104,0.0085
474.9233,0.3749,0.1423,0.0010,0.3573,0.5912,0.6716,0.0019,0.1812,0.0329
333.6132,0.4074,0.1289,0.0108,0.0540,0.3402,0.4786,0.0143,0.0175,0.0356
393.3278,0.3624,0.1460,0.0238,0.0671,0.3371,0.7485,0.0047,0.0340,0.0659
584.8168,0.3602,0.1663,0.0156,0.4720,0.5716,0.5866,0.0064,0.0409,0.1001
537.8439,0.3148,0.2119,0.0191,0.4200,0.4036,0.7697,0.0117,0.0273,0.0718
489.0301,0.4177,0.1530,0.0014,0.4830,0.5334,0.7520,0.0144,0.0136,0.2170
423.1896,0.3842,0.1788,0.0129,0.4309,0.5810,0.7511,0.0006,0.1561,0.0779
338.7759,0.4160,0.1230,0.0038,0.1051,0.2151,0.6896,0.0013,0.1037,0.0152
372.5036,0.3815,0.1388,0.0046,0.0065,0.4652,0.7855,0.0108,0.0280,0.1175
522.6627,0.4688,0.1903,0.0025,0.4600,0.5685,0.7996,0.0077,0.1557,0.1345
402.6048,0.3232,0.1496,0.0118,0.3757,0.4833,0.7968,0.0173,0.0123,0.0359
550.9450,0.4105,0.1991,0.0262,0.4216,0.5568,0.7389,0.0178,0.0608,0.0130
549.5465,0.3448,0.2957,0.0038,0.4259,0.5953,0.7791,0.0038,0.0972,0.1187
452.3869,0.3378,0.2303,0.0022,0.3324,0.4935,0.6254,0.0161,0.0257,0.0051
389.0169,0.3840,0.1539,0.0050,0.2745,0.4193,0.6832,0.0008,0.0378,0.0775
435.7956,0.3897,0.1728,0.0017,0.4078,0.4888,0.6940,0.0061,0.0904,0.0617
366.4903,0.4352,0.1519,0.0328,0.3899,0.5806,0.7914,0.0014,0.0528,0.0240
297.1459,0.4460,0.1151,0.0089,0.0388,0.4627,0.7052,0.0021,0.0944,0.0123
472.3795,0.3641,0.1570,0.0071,0.4499,0.2389,0.7811,0.0168,0.0030,0.0253
398.4219,0.3787,0.1012,0.0013,0.0185,0.4063,0.7544,0.0117,0.0957,0.0341
491.1900,0.3041,0.1665,0.0028,0.2369,0.4285,0.6662,0.0081,0.0266,0.0831
512.8641,0.4554,0.2725,0.0112,0.3956,0.5977,0.6802,0.0125,0.0254,0.0191
376.8060,0.3756,0.2840,0.0035,0.4953,0.5520,0.7289,0.0154,0.0238,0.0290
593.9882,0.5493,0.2383,0.0052,0.4875,0.5316,0.7723,0.0140,0.0427,0.1555
464.1883,0.3267,0.1537,0.0166,0.0086,0.5887,0.7640,0.0038,0.0234,0.0849
318.5415,0.4368,0.1998,0.0080,0.4517,0.4790,0.7927,0.0058,0.0252,0.0592
354.5577,0.7253,0.1958,0.0011,0.4846,0.5991,0.6262,0.0028,0.0818,0.0066
506.9899,0.5793,0.2671,0.0178,0.4990,0.5695,0.5588,0.0072,0.0153,0.0313
568.3530,0.3102,0.1611,0.0121,0.4528,0.5349,0.7073,0.0031,0.0900,0.1889
498.4892,0.7654,0.1730,0.0068,0.4863,0.5438,0.5699,0.0051,0.0334,0.0195
496.9625,0.3211,0.1390,0.0357,0.1009,0.3833,0.7460,0.0027,0.0578,0.0046
404.9825,0.3339,0.2292,0.0223,0.2150,0.5825,0.6541,0.0026,0.0136,0.0204
403.8695,0.4838,0.1425,0.0077,0.4450,0.5475,0.7898,0.0075,0.1464,0.0010
465.7543,0.3703,0.1630,0.0157,0.3326,0.3883,0.7847,0.0035,0.0576,0.0353
316.9669,0.3943,0.1755,0.0119,0.1428,0.4353,0.7569,0.0068,0.0566,0.0331
417.8335,0.3297,0.2072,0.0190,0.2752,0.5874,0.6019,0.0182,0.0053,0.0076
528.0704,0.3641,0.2709,0.0176,0.4938,0.5013,0.6931,0.0017,0.0791,0.0164
579.6259,0.3057,0.1338,0.0094,0.3161,0.5974,0.7661,0.0149,0.1914,0.0500
452.1647,0.3676,0.0857,0.0017,0.2287,0.5470,0.6371,0.0023,0.0056,0.0719
557.4665,0.3504,0.2059,0.0299,0.4843,0.5797,0.6302,0.0037,0.0140,0.1201
480.3343,0.3423,0.1715,0.0194,0.4504,0.5779,0.6796,0.0194,0.0317,0.0978
346.6951,0.4104,0.0957,0.0298,0.0473,0.1994,0.6030,0.0011,0.0017,0.0417
444.9899,0.7264,0.1584,0.0028,0.4987,0.5485,0.7634,0.0094,0.1158,0.0157
370.2634,0.4089,0.1417,0.0024,0.0692,0.4253,0.6461,0.0055,0.0560,0.0280
396.8523,0.4381,0.1465,0.0098,0.4385,0.5223,0.6593,0.0013,0.0591,0.0172
495.4095,0.3650,0.1152,0.0333,0.3077,0.5857,0.7723,0.0050,0.0239,0.0386
363.5178,0.3239,0.2441,0.0055,0.4306,0.3956,0.7738,0.0070,0.0081,0.0464
470.7465,0.3191,0.1637,0.0014,0.1415,0.1913,0.7451,0.0158,0.0465,0.0640
579.8299,0.4204,0.1596,0.0182,0.4093,0.5630,0.7285,0.0123,0.0316,0.0801
559.5397,0.3065,0.2341,0.0023,0.4723,0.4352,0.6994,0.0138,0.0072,0.1414
492.8050,0.3466,0.1581,0.0049,0.4207,0.4781,0.6414,0.0091,0.0604,0.0647
364.8195,0.3906,0.1610,0.0369,0.2061,0.4119,0.7652,0.0010,0.0096,0.0081
535.4035,0.3438,0.1066,0.0185,0.0160,0.4571,0.7892,0.0055,0.0076,0.0022
484.3517,0.3485,0.1710,0.0099,0.0091,0.2436,0.7250,0.0024,0.0160,0.0037
545.0060,0.3564,0.2257,0.0091,0.3694,0.4997,0.7806,0.0078,0.0517,0.0837
507.3436,0.3213,0.1449,0.0119,0.3042,0.4255,0.5905,0.0125,0.0302,0.0030
589.1271,0.9127,0.2566,0.0070,0.4181,0.5967,0.7163,0.0106,0.0136,0.0679
426.2346,0.5302,0.2029,0.0108,0.3615,0.5827,0.7302,0.0015,0.0330,0.0254
400.7752,0.3658,0.1712,0.0082,0.2158,0.4396,0.7608,0.0151,0.0555,0.0457
433.7715,0.3986,0.1025,0.0085,0.3589,0.5809,0.6965,0.0020,0.0608,0.0364
497.7879,0.4171,0.2104,0.0127,0.4402,0.4298,0.7914,0.0025,0.0767,0.0184
497.3477,0.6943,0.1699,0.0031,0.4236,0.5986,0.6820,0.0110,0.0426,0.0528
532.5937,0.3129,0.1520,0.0198,0.3772,0.5654,0.7620,0.0010,0.1098,0.1562
360.5323,0.3749,0.1248,0.0079,0.4409,0.4524,0.7206,0.0052,0.0291,0.0881
506.4848,0.3113,0.2459,0.0309,0.3131,0.5289,0.7142,0.0031,0.0121,0.0163
387.1171,0.3405,0.1628,0.0027,0.0677,0.4962,0.7094,0.0017,0.0063,0.0831
370.0285,0.3598,0.1523,0.0495,0.0112,0.2704,0.6320,0.0046,0.0042,0.0231
589.5989,0.3030,0.2270,0.0187,0.3348,0.5443,0.6521,0.0023,0.0776,0.0232
477.1435,0.3626,0.1045,0.0203,0.0035,0.5613,0.4420,0.0018,0.0262,0.0104
286.7977,0.4261,0.1380,0.0033,0.1439,0.2307,0.5564,0.0120,0.0153,0.0021
554.7960,0.3485,0.1029,0.0106,0.3985,0.3670,0.7565,0.0132,0.0282,0.0012
447.0899,0.3330,0.1643,0.0122,0.3677,0.4678,0.6641,0.0066,0.1113,0.0168
589.8220,0.4746,0.2946,0.0219,0.4615,0.5028,0.7973,0.0105,0.0057,0.0065
554.3576,0.7686,0.2774,0.0018,0.4795,0.5359,0.7096,0.0005,0.1466,0.0004
380.6973,0.3451,0.1635,0.0147,0.3761,0.3343,0.6953,0.0190,0.0233,0.0068
272.3876,0.4555,0.1337,0.0072,0.0105,0.1739,0.6618,0.0061,0.0460,0.0311
568.3995,0.3205,0.1064,0.0069,0.2516,0.5680,0.7137,0.0097,0.0589,0.0835
594.1650,0.3241,0.1229,0.0285,0.3663,0.3421,0.7880,0.0041,0.0335,0.0061
393.7911,0.3263,0.2143,0.0019,0.4185,0.4466,0.7427,0.0054,0.0757,0.1001
415.0842,0.4088,0.1478,0.0186,0.4806,0.5842,0.7799,0.0082,0.1081,0.0869
442.1952,0.4165,0.2592,0.0067,0.4042,0.5245,0.7979,0.0136,0.0612,0.0097
595.7070,0.3857,0.1090,0.0075,0.4475,0.5745,0.7990,0.0014,0.2187,0.0064
369.5432,0.4212,0.1085,0.0082,0.0845,0.5021,0.6019,0.0048,0.0331,0.0202
511.4082,0.3287,0.0924,0.0330,0.4248,0.5784,0.7375,0.0113,0.0160,0.0148
566.4205,0.4962,0.1881,0.0036,0.4910,0.5700,0.7338,0.0109,0.2463,0.0396
341.4696,0.4630,0.1469,0.0144,0.3609,0.5328,0.7773,0.0169,0.0047,0.0249
520.2836,0.3362,0.1285,0.0173,0.1500,0.4643,0.7602,0.0183,0.0371,0.0063
521.8115,0.9808,0.1510,0.0100,0.4854,0.5984,0.6052,0.0044,0.0161,0.0706
513.6164,0.3961,0.2024,0.0029,0.2120,0.5924,0.7936,0.0156,0.0040,0.0229
560.1260,0.3271,0.2632,0.0080,0.4881,0.4769,0.7529,0.0159,0.0631,0.0823
541.6831,0.4447,0.2422,0.0212,0.4981,0.5618,0.5861,0.0027,0.0336,0.0623
369.3268,0.3508,0.1639,0.0050,0.2118,0.5387,0.7071,0.0129,0.1064,0.0041
492.6606,0.7386,0.2594,0.0011,0.4507,0.5949,0.6699,0.0127,0.1188,0.0027
411.4991,0.5007,0.2895,0.0128,0.4959,0.5912,0.7015,0.0147,0.0069,0.0351
295.9206,0.4274,0.1100,0.0053,0.3551,0.4662,0.7715,0.0098,0.0824,0.0096
334.9402,0.4017,0.1481,0.0027,0.1777,0.2889,0.7680,0.0049,0.0251,0.1092
550.7452,0.3317,0.1792,0.0106,0.2424,0.5987,0.6972,0.0068,0.0799,0.0551
597.6190,0.8696,0.1741,0.0050,0.4533,0.5931,0.6357,0.0131,0.0874,0.0332
483.0585,0.3409,0.1245,0.0112,0.3860,0.3392,0.7468,0.0036,0.1192,0.0111
307.6086,0.4228,0.1472,0.0017,0.0941,0.3595,0.7334,0.0176,0.0653,0.0132
396.4425,0.3886,0.1275,0.0032,0.0293,0.4356,0.3444,0.0104,0.0151,0.0462
577.5738,0.3343,0.2279,0.0053,0.4237,0.5097,0.7272,0.0007,0.1930,0.0383
446.2549,0.4567,0.1402,0.0089,0.4750,0.5891,0.7280,0.0143,0.0493,0.1078
487.9996,0.3389,0.1370,0.0040,0.0438,0.5735,0.5883,0.0056,0.1074,0.0136
493.0677,0.3693,0.2075,0.0290,0.4467,0.5214,0.6862,0.0107,0.0229,0.0272
476.7495,0.5676,0.2819,0.0023,0.4638,0.5848,0.7892,0.0034,0.0782,0.1104
571.5340,0.6742,0.2514,0.0123,0.4811,0.5964,0.5705,0.0040,0.0401,0.1277
293.9487,0.4590,0.1563,0.0100,0.2441,0.5452,0.7523,0.0042,0.0346,0.0086
481.7412,0.3052,0.2059,0.0183,0.3118,0.5292,0.7810,0.0062,0.0340,0.1551
547.6692,0.3124,0.1356,0.0191,0.0744,0.2853,0.7255,0.0042,0.0721,0.0006
432.5982,0.4300,0.1320,0.0021,0.3749,0.4073,0.7401,0.0077,0.0002,0.0623
269.8925,0.4404,0.1003,0.0014,0.0260,0.2538,0.5863,0.0042,0.0244,0.0001
583.3607,0.4823,0.2698,0.0131,0.4266,0.5406,0.7439,0.0058,0.0789,0.0037
422.1466,0.3737,0.1176,0.0091,0.0467,0.3106,0.6540,0.0145,0.0257,0.0483
571.3168,0.3355,0.1433,0.0125,0.2675,0.3597,0.7852,0.0006,0.0021,0.0865
490.6063,0.6047,0.1957,0.0114,0.4609,0.5764,0.7566,0.0021,0.1751,0.0076
298.0758,0.4000,0.1548,0.0197,0.3101,0.2852,0.7929,0.0165,0.0129,0.0202
508.7914,0.3255,0.1778,0.0014,0.4425,0.3691,0.6138,0.0018,0.0356,0.0396
557.6190,0.3718,0.1282,0.0043,0.3832,0.5449,0.6791,0.0165,0.0515,0.0562
385.0220,0.4421,0.2637,0.0057,0.3565,0.5612,0.7900,0.0143,0.0069,0.0030
545.9926,0.6713,0.1963,0.0111,0.4250,0.5479,0.7760,0.0027,0.0215,0.0681
595.5777,0.3528,0.1822,0.0189,0.3757,0.5773,0.7309,0.0127,0.1261,0.0275
469.9800,0.3918,0.1431,0.0142,0.1552,0.5715,0.7001,0.0053,0.0067,0.0137
310.5457,0.3720,0.2180,0.0103,0.3363,0.4931,0.7317,0.0045,0.0056,0.0534
449.6348,0.3436,0.1937,0.0060,0.2172,0.4593,0.7293,0.0087,0.0298,0.0738
377.7081,0.3782,0.1143,0.0027,0.1437,0.5335,0.6623,0.0133,0.0525,0.0700
289.5626,0.3957,0.1591,0.0139,0.3765,0.5549,0.7695,0.0150,0.0588,0.0086
374.3143,0.3690,0.1410,0.0351,0.2748,0.5946,0.7274,0.0077,0.0711,0.0037
492.0320,0.3171,0.2621,0.0036,0.4009,0.3865,0.7250,0.0006,0.0541,0.0170
384.7987,0.3361,0.1960,0.0090,0.4720,0.4777,0.6442,0.0036,0.0786,0.0091
506.5708,0.3451,0.2597,0.0073,0.2531,0.5795,0.7451,0.0165,0.0047,0.0068
456.1646,0.7504,0.2001,0.0036,0.4659,0.5940,0.7580,0.0056,0.0231,0.1664
357.8838,0.3996,0.0932,0.0194,0.0037,0.3251,0.5237,0.0029,0.0652,0.0062
588.3724,0.3079,0.1313,0.0248,0.2352,0.5547,0.7177,0.0030,0.0051,0.1135
585.9407,0.5125,0.2326,0.0104,0.4797,0.5901,0.6017,0.0070,0.1350,0.0651
445.1001,0.3206,0.2016,0.0240,0.3786,0.3147,0.7892,0.0072,0.0443,0.0323
468.6786,0.3224,0.2767,0.0458,0.4893,0.5873,0.7071,0.0016,0.0135,0.0058
564.0484,0.3044,0.1383,0.0083,0.0680,0.4129,0.6396,0.0109,0.0753,0.0200
439.6426,0.3770,0.0747,0.0100,0.1620,0.3906,0.7962,0.0093,0.0085,0.0238
394.3407,0.3880,0.1287,0.0095,0.2721,0.5044,0.7358,0.0136,0.0325,0.0747
484.2094,0.3147,0.1494,0.0293,0.0732,0.3023,0.7657,0.0183,0.0045,0.0332
548.3892,0.5407,0.2338,0.0146,0.4450,0.5165,0.7223,0.0026,0.0341,0.0437
501.9906,0.3115,0.1820,0.0056,0.1420,0.4380,0.7787,0.0122,0.1123,0.0213
524.6455,0.5763,0.2089,0.0031,0.4477,0.5876,0.6390,0.0158,0.0614,0.0794
351.1426,0.3964,0.1438,0.0091,0.0089,0.5192,0.7446,0.0035,0.0520,0.0795
429.8278,0.3671,0.1939,0.0194,0.4528,0.5662,0.7735,0.0068,0.0529,0.1481
380.8079,0.4502,0.1428,0.0011,0.3899,0.4284,0.7481,0.0095,0.0585,0.0152
263.5167,0.4770,0.1155,0.0031,0.1086,0.5779,0.7079,0.0049,0.0346,0.0227
355.8216,0.4026,0.1246,0.0299,0.1531,0.5680,0.6686,0.0080,0.0138,0.0079
516.2443,0.4640,0.2055,0.0206,0.4078,0.5826,0.7595,0.0040,0.0525,0.0769
395.9769,0.3389,0.1647,0.0182,0.4905,0.5310,0.7587,0.0110,0.1904,0.0066
508.8631,0.3591,0.1315,0.0120,0.4698,0.4467,0.7929,0.0025,0.0563,0.1545
558.8892,0.3347,0.1129,0.0064,0.0248,0.5379,0.3972,0.0035,0.0268,0.0032
557.5388,0.3190,0.1767,0.0093,0.4183,0.5288,0.6104,0.0172,0.0067,0.1032
446.3170,0.3745,0.2399,0.0078,0.3244,0.5676,0.7008,0.0030,0.0782,0.0068
480.4264,0.3763,0.1462,0.0434,0.3892,0.5272,0.7798,0.0010,0.0250,0.0397
476.9059,0.4855,0.1629,0.0034,0.3600,0.5633,0.7617,0.0147,0.0494,0.0400
591.5097,0.6572,0.2939,0.0022,0.4855,0.5773,0.7040,0.0175,0.1538,0.0150
461.2895,0.3584,0.1185,0.0018,0.0689,0.2125,0.5715,0.0092,0.0164,0.0610
495.2617,0.3092,0.1407,0.0051,0.3679,0.5193,0.6870,0.0159,0.0306,0.1131
571.1421,0.3443,0.1888,0.0024,0.3027,0.4686,0.6215,0.0012,0.0557,0.0202
302.1247,0.4106,0.1425,0.0100,0.0465,0.5781,0.5802,0.0108,0.0611,0.0423
396.6811,0.4277,0.2252,0.0053,0.4736,0.5385,0.7591,0.0020,0.0330,0.1493
498.5200,0.5275,0.1775,0.0137,0.4699,0.5833,0.6534,0.0106,0.0063,0.1173
574.9990,0.6014,0.2024,0.0040,0.4813,0.5296,0.6775,0.0086,0.0517,0.1149
415.2199,0.3527,0.1462,0.0122,0.0595,0.2794,0.5417,0.0092,0.0760,0.0140
356.0535,0.4254,0.1788,0.0042,0.2456,0.5882,0.7213,0.0120,0.0512,0.0178
459.2099,0.4179,0.1576,0.0088,0.2970,0.5634,0.6512,0.0007,0.0044,0.0665
554.7934,0.8668,0.2363,0.0014,0.4947,0.5970,0.5460,0.0149,0.1698,0.0286
557.7467,0.3400,0.1264,0.0342,0.4491,0.5021,0.7803,0.0031,0.0442,0.0813
581.3063,0.3030,0.1097,0.0125,0.4349,0.2752,0.7374,0.0087,0.0130,0.0581
360.7737,0.4310,0.1223,0.0138,0.0191,0.1475,0.4741,0.0074,0.0052,0.0022
458.9867,0.3598,0.0827,0.0059,0.4358,0.4750,0.7866,0.0113,0.0812,0.0110
544.7188,0.3230,0.1460,0.0043,0.3420,0.5783,0.6340,0.0085,0.0028,0.1859
579.7009,0.3878,0.2484,0.0083,0.4784,0.5602,0.7858,0.0037,0.2390,0.0577
467.9551,0.3102,0.1888,0.0399,0.4739,0.3870,0.7918,0.0087,0.0662,0.0218
348.8652,0.4653,0.1356,0.0105,0.3858,0.5481,0.7354,0.0023,0.0802,0.0017
427.2739,0.3236,0.1663,0.0094,0.2438,0.3441,0.7329,0.0005,0.0707,0.0236
542.4483,0.3974,0.1626,0.0225,0.4476,0.4736,0.7476,0.0064,0.0013,0.0932
509.4420,0.3205,0.1739,0.0070,0.0624,0.4797,0.4819,0.0109,0.0171,0.0149
493.2088,0.3377,0.2366,0.0100,0.3856,0.5880,0.7731,0.0097,0.0349,0.1657
387.0806,0.3492,0.2083,0.0106,0.0950,0.5739,0.5762,0.0023,0.0506,0.0093
532.0117,0.3238,0.2564,0.0067,0.4461,0.5549,0.7050,0.0149,0.1648,0.0025
380.0998,0.4680,0.1059,0.0075,0.4057,0.4815,0.7039,0.0001,0.0024,0.0106
399.5005,0.3537,0.1336,0.0262,0.2786,0.4438,0.7400,0.0005,0.0858,0.0255
374.4674,0.3476,0.1932,0.0110,0.3739,0.5591,0.6473,0.0123,0.0337,0.0486
592.8500,0.3514,0.2292,0.0026,0.4441,0.3393,0.7886,0.0093,0.0248,0.0377
560.0464,0.3806,0.2418,0.0303,0.4224,0.5666,0.7065,0.0050,0.0699,0.0084
440.7884,0.3648,0.1745,0.0034,0.1775,0.5993,0.7173,0.0010,0.0618,0.0925
568.5697,0.4024,0.2135,0.0050,0.4179,0.5894,0.6865,0.0185,0.1061,0.0751
465.1954,0.9381,0.2676,0.0028,0.4597,0.5823,0.4751,0.0020,0.0004,0.0316
576.0750,0.3303,0.1545,0.0155,0.4800,0.4672,0.7116,0.0151,0.0824,0.0653
272.4156,0.3987,0.1790,0.0063,0.0457,0.1578,0.7488,0.0054,0.0111,0.0008
584.7860,0.9536,0.1832,0.0042,0.4878,0.5476,0.6361,0.0119,0.0703,0.0507
433.8065,0.3165,0.2172,0.0097,0.4432,0.5438,0.7315,0.0107,0.1072,0.0945
456.1933,0.3335,0.1544,0.0066,0.1103,0.5229,0.5262,0.0099,0.0845,0.0109
482.7287,0.7006,0.2312,0.0141,0.4906,0.5731,0.7765,0.0007,0.0407,0.1439
497.6160,0.3243,0.1074,0.0115,0.3524,0.4708,0.7639,0.0138,0.0490,0.0630
434.9188,0.3476,0.1311,0.0348,0.0316,0.4879,0.5709,0.0055,0.0227,0.0317
329.4510,0.3922,0.1372,0.0082,0.2443,0.1325,0.6692,0.0067,0.0269,0.0268
511.3152,0.3824,0.1021,0.0063,0.4856,0.5276,0.7218,0.0078,0.0046,0.1137
377.8851,0.3568,0.1890,0.0283,0.2388,0.4977,0.7111,0.0068,0.0150,0.0312
394.2556,0.5031,0.1845,0.0221,0.4524,0.5741,0.7462,0.0037,0.0710,0.0182
390.7429,0.3505,0.1986,0.0377,0.2982,0.4852,0.7955,0.0124,0.0045,0.0260
584.8883,0.3295,0.2128,0.0238,0.4447,0.4930,0.7027,0.0070,0.0149,0.1032
448.6402,0.3428,0.1581,0.0231,0.1759,0.2486,0.7407,0.0028,0.0529,0.0028
